model,pair_id,error_type,cosine_score,threshold,report_a_id,report_b_id,title_a,title_b,component_a,component_b
bm25_baseline,pair_0261,false_negative,0.103965,0.7,syn_search_empty_state_03,syn_search_empty_state_08,Visual glitch: search results disappear and reappear,SearchResults component: batching issue causes flicker,state_management,state_management
bm25_baseline,pair_1291,false_negative,0.288905,0.7,syn_chart_resize_overflow_04,syn_chart_resize_overflow_06,Dashoard chart overflows on rresize,Dashboard layout regression: chart widget overflows on viewport resize,css_ui,css_ui
bm25_baseline,pair_0349,false_negative,0.181149,0.7,syn_date_picker_timezone_03,syn_date_picker_timezone_08,Timezone bug in date selection component,Datepicker timezone handling: UTC+ users see previous day,js_error,js_error
bm25_baseline,pair_1044,false_negative,0.269304,0.7,syn_geolocation_timeout_00,syn_geolocation_timeout_09,Map shows wrong location — geolocation API timed out silently,"Geolocation times out, map shows wrong city",network_error,network_error
bm25_baseline,pair_1519,false_negative,0.295432,0.7,sdk_form_crash_04,sdk_form_crash_09,Form blows up if you submit it empty,Empty form submit crashes page,checkout,checkout
bm25_baseline,pair_0305,false_negative,0.217894,0.7,syn_modal_scroll_lock_03,syn_modal_scroll_lock_08,Body scroll not locked when dialog is open (mobile Safari),iOS Safari ignores overflow:hidden when modal is shown,css_ui,css_ui
bm25_baseline,pair_1284,false_negative,0.173858,0.7,syn_chart_resize_overflow_03,syn_chart_resize_overflow_04,Chart goes outside its box when I resize the window,Dashoard chart overflows on rresize,css_ui,css_ui
bm25_baseline,pair_2397,false_negative,0.444279,0.7,sdk_unhandled_promise_01,sdk_unhandled_promise_05,Background sync promise rejects without catch handler,"backgrond sync fails with no eror message, data might be stale",profile,profile
bm25_baseline,pair_1652,false_negative,0.62488,0.7,sdk_json_parse_crash_04,sdk_json_parse_crash_07,JSON parse error on preferences endpoint,JSON deserialization failure: preferences API response is malformed,api,api
bm25_baseline,pair_2415,false_negative,0.523515,0.7,sdk_unhandled_promise_04,sdk_unhandled_promise_05,Promise rejection not caught — sync error silent,"backgrond sync fails with no eror message, data might be stale",profile,profile
bm25_baseline,pair_0536,false_negative,0.181854,0.7,syn_ssr_hydration_mismatch_05,syn_ssr_hydration_mismatch_06,product page thrwos hydration error in console,Server/client content divergence in price component,react_specific,react_specific
bm25_baseline,pair_2221,false_negative,0.60524,0.7,sdk_storage_quota_01,sdk_storage_quota_09,localStorage.setItem throws QuotaExceededError on large cache write,localStorage quota exceeded,cache,cache
bm25_baseline,pair_1351,false_negative,0.513517,0.7,sdk_checkout_crash_00,sdk_checkout_crash_02,Checkout payment crash: Cannot read properties of undefined (reading 'processPay,TypeError in checkout: processPayment called on undefined,checkout,checkout
bm25_baseline,pair_1216,false_negative,0.646981,0.7,syn_video_autoplay_blocked_00,syn_video_autoplay_blocked_01,Hero video shows black rectangle — autoplay blocked by browser,Homepage hero video is a black rectangle — autoplay silently blocked,ui_interaction,ui_interaction
bm25_baseline,pair_0891,false_negative,0.179296,0.7,syn_useeffect_loop_04,syn_useeffect_loop_09,setSttate in useEfefct with object dep = infinite loop,useEffect infinite loop on profile edit — page freezes,react_specific,react_specific
bm25_baseline,pair_0955,false_negative,0.193562,0.7,syn_notification_permission_00,syn_notification_permission_09,Push notification permission prompt fires on every page load,Notification prompt repeats on every page,ui_interaction,ui_interaction
bm25_baseline,pair_1774,false_negative,0.582417,0.7,sdk_array_bounds_02,sdk_array_bounds_05,TypeError from array index out-of-bounds: items[length] is undefined,"list crashes on last item, array index is off by one",list,list
bm25_baseline,pair_0757,false_negative,0.446005,0.7,syn_animation_jank_04,syn_animation_jank_08,Accordion animation: poor CLS no mobile,CLS 0.32 from accordion: needs GPU-accelerated animation,performance,performance
bm25_baseline,pair_0126,false_negative,0.156296,0.7,syn_infinite_scroll_memory_03,syn_infinite_scroll_memory_08,Browser tab crashes after extensive scrolling,Memory leak: feed items never garbage collected,performance,performance
bm25_baseline,pair_0282,false_negative,0.202797,0.7,syn_modal_scroll_lock_00,syn_modal_scroll_lock_05,Background page scrolls when modal is open on iOS,can stilll srcoll tehh page behind poupps on iphone,css_ui,css_ui
bm25_baseline,pair_0960,false_negative,0.227002,0.7,syn_notification_permission_01,syn_notification_permission_06,Browser notification prompt appears on every single page load,User reports: notification permission dialog is too aggressive,ui_interaction,ui_interaction
bm25_baseline,pair_0072,false_negative,0.39242,0.7,syn_login_csrf_02,syn_login_csrf_05,Session timeout causes login form to break,logi broken if page left open too long,network_error,network_error
bm25_baseline,pair_1427,false_negative,0.398273,0.7,sdk_api_500_04,sdk_api_500_07,"Can't see any products, API error",Product API endpoint returns non-200: entire catalog unavailable,product,product
bm25_baseline,pair_1757,false_negative,0.592949,0.7,sdk_array_bounds_00,sdk_array_bounds_03,Array index out of bounds: Cannot read properties of undefined (reading 'toStrin,List crashes on the last item — array index wrong,list,list
bm25_baseline,pair_1754,false_negative,0.509908,0.7,sdk_null_dom_08,sdk_null_dom_09,Profile crash because element not exist in page,Null DOM ref on profile page,profile,profile
bm25_baseline,pair_0605,false_negative,0.209059,0.7,syn_dropdown_z_index_01,syn_dropdown_z_index_08,Action menu hidden behind sticky header,CSS: dropdown z-index lower than sticky header,css_ui,css_ui
bm25_baseline,pair_2134,false_negative,0.42408,0.7,sdk_dom_explosion_02,sdk_dom_explosion_05,Synchronous insertion of 5000 nodes: forced reflow and render jank,"galery is super laggy, loads all 5000 itms at once",gallery,gallery
bm25_baseline,pair_0400,false_negative,0.294656,0.7,syn_websocket_reconnect_04,syn_websocket_reconnect_09,Notifications stop after osingg internet briely,WebSocket connection not re-established after network loss,network_error,network_error
bm25_baseline,pair_0248,false_negative,0.290461,0.7,syn_search_empty_state_01,syn_search_empty_state_08,Empty state flickers during search input,SearchResults component: batching issue causes flicker,state_management,state_management
bm25_baseline,pair_1873,false_negative,0.365441,0.7,sdk_cors_error_03,sdk_cors_error_08,External API call blocked by CORS,"Browser block request to other server, CORS error",api,api
bm25_baseline,pair_1805,false_negative,0.573223,0.7,sdk_invalid_date_00,sdk_invalid_date_06,Invalid date crash: Invalid time value,Date field accepts invalid input and crashes on processing,datepicker,datepicker
bm25_baseline,pair_0420,false_negative,0.445968,0.7,syn_form_validation_race_01,syn_form_validation_race_02,Double submit sends two API requests,Race condition on form submit allows invalid data,state_management,state_management
bm25_baseline,pair_0773,false_negative,0.432716,0.7,syn_stale_cache_00,syn_stale_cache_05,Users see outdated dashboard data after deployment,"dashboard data s wrong after update, shows old numbeers",state_management,state_management
bm25_baseline,pair_1999,false_negative,0.390674,0.7,sdk_rate_limit_429_02,sdk_rate_limit_429_05,High-frequency request pattern causes API instability,sent a bunch of api reqests realy fast and some faild,api,api
bm25_baseline,pair_0608,false_negative,0.19003,0.7,syn_dropdown_z_index_02,syn_dropdown_z_index_05,Dropdown clipped by sticky table header on scroll,droopdown menu goes behindd the header when i scroll down,css_ui,css_ui
bm25_baseline,pair_2398,false_negative,0.444738,0.7,sdk_unhandled_promise_01,sdk_unhandled_promise_06,Background sync promise rejects without catch handler,Data appears stale — possible background sync failure,profile,profile
bm25_baseline,pair_2080,false_negative,0.629884,0.7,sdk_long_task_01,sdk_long_task_03,UI completely frozen for 3 seconds during heavy computation,Page freezes for 3 seconds — can't do anything,feed,feed
bm25_baseline,pair_1655,false_negative,0.453474,0.7,sdk_json_parse_crash_05,sdk_json_parse_crash_06,setings page crashs becuse of bad json from the api,Settings page shows error after API returns corrupted data,api,api
bm25_baseline,pair_2358,false_negative,0.409926,0.7,sdk_layout_shift_02,sdk_layout_shift_04,CLS violation: promotional banner injected without space reservation,Content shift when banner loads late,modal,modal
bm25_baseline,pair_2205,false_negative,0.653999,0.7,sdk_storage_quota_00,sdk_storage_quota_01,localStorage quota exceeded: QuotaExceededError,localStorage.setItem throws QuotaExceededError on large cache write,cache,cache
bm25_baseline,pair_2055,false_negative,0.28973,0.7,sdk_websocket_fail_04,sdk_websocket_fail_05,WebSocket connection error — no live updates,"websockt conection to notification servce fails, no live updats",websocket,websocket
bm25_baseline,pair_2468,false_negative,0.332722,0.7,sdk_listener_leak_05,sdk_listener_leak_09,"scroll gets lagier the more you navigate, listners not cleand up",100 scroll listeners leaked — no cleanup,list,list
bm25_baseline,pair_2249,false_negative,0.548444,0.7,sdk_storage_quota_08,sdk_storage_quota_09,"LocalStorage full, cannot save data, no error message to user",localStorage quota exceeded,cache,cache
bm25_baseline,pair_0479,false_negative,0.234596,0.7,syn_image_lazy_load_02,syn_image_lazy_load_09,Lazy-loaded images never appear after rapid scrolling,Grey placeholder images persist after fast scrolling,performance,performance
bm25_baseline,pair_2446,false_negative,0.420354,0.7,sdk_listener_leak_01,sdk_listener_leak_09,100 duplicate scroll listeners accumulate without cleanup,100 scroll listeners leaked — no cleanup,list,list
bm25_baseline,pair_1711,false_negative,0.636749,0.7,sdk_null_dom_00,sdk_null_dom_02,Null DOM reference: Cannot set properties of null (setting 'textContent'),Null reference: #user-avatar-container not in DOM when accessed,profile,profile
bm25_baseline,pair_0534,false_negative,0.496763,0.7,syn_ssr_hydration_mismatch_04,syn_ssr_hydration_mismatch_08,React hydration warnning on product detail page,Next.js: throwOnHydrationMismatch for price display,react_specific,react_specific
bm25_baseline,pair_1716,false_negative,0.5796,0.7,sdk_null_dom_00,sdk_null_dom_07,Null DOM reference: Cannot set properties of null (setting 'textContent'),Conditional render gap: avatar container accessed before DOM insertion,profile,profile
bm25_baseline,pair_2040,false_negative,0.357398,0.7,sdk_websocket_fail_01,sdk_websocket_fail_08,WebSocket to notification service fails to connect,"WebSocket not connect to notification server, no live update",websocket,websocket
bm25_baseline,pair_0285,false_negative,0.245631,0.7,syn_modal_scroll_lock_00,syn_modal_scroll_lock_08,Background page scrolls when modal is open on iOS,iOS Safari ignores overflow:hidden when modal is shown,css_ui,css_ui
bm25_baseline,pair_2304,false_negative,0.667569,0.7,sdk_zindex_conflict_01,sdk_zindex_conflict_02,Dropdown menu renders behind sticky navigation bar,Z-index stacking context: dropdown (50) occluded by nav (100),table,table
bm25_baseline,pair_0878,false_negative,0.538668,0.7,syn_useeffect_loop_02,syn_useeffect_loop_07,useEffect dependency causes infinite render loop,React infinite loop: useEffect with non-memoized dep,react_specific,react_specific
bm25_baseline,pair_1692,false_negative,0.609009,0.7,sdk_stack_overflow_03,sdk_stack_overflow_07,Page crashes — infinite loop in component rendering,Stack overflow: unbounded recursion in component render pipeline,feed,feed
bm25_baseline,pair_0553,false_negative,0.591879,0.7,syn_cors_preflight_00,syn_cors_preflight_08,API calls fail with CORS error after deploying to new subdomain,All XHR blocked: CORS policy doesn't allow new origin,network_error,network_error
bm25_baseline,pair_2128,false_negative,0.462428,0.7,sdk_dom_explosion_01,sdk_dom_explosion_06,Gallery inserts 5000 DOM nodes causing layout thrashing,Gallery page causes browser to stutter with massive DOM,gallery,gallery
bm25_baseline,pair_2200,false_negative,0.462666,0.7,sdk_heavy_canvas_06,sdk_heavy_canvas_08,Browser slows down significantly after uploading an image,"Upload create very big canvas, use too much memory for image",upload,upload
bm25_baseline,pair_2341,false_negative,0.531741,0.7,sdk_layout_shift_00,sdk_layout_shift_02,Layout shift: late-loading banner pushes content down,CLS violation: promotional banner injected without space reservation,modal,modal
bm25_baseline,pair_0231,false_negative,0.151938,0.7,syn_file_upload_crash_07,syn_file_upload_crash_09,Document upload crashes on files exceeding 10MB,Upload component breaks with large files,js_error,js_error
bm25_baseline,pair_2291,false_negative,0.417973,0.7,sdk_stale_closure_06,sdk_stale_closure_09,Display shows incorrect count after multiple updates,"Stale closure: shows 0, actual is 5",forms,forms
