model,pair_id,error_type,cosine_score,threshold,report_a_id,report_b_id,title_a,title_b,component_a,component_b
bm25_baseline,pair_0883,false_negative,0.211746,0.7,syn_useeffect_loop_03,syn_useeffect_loop_06,Browser hangs on profile edit — React render loop,Maximum update depth exceeded in profile component,react_specific,react_specific
bm25_baseline,pair_1693,false_negative,0.6907,0.7,sdk_stack_overflow_03,sdk_stack_overflow_08,Page crashes — infinite loop in component rendering,"Component render loop cause stack overflow, page crash",feed,feed
bm25_baseline,pair_1531,false_negative,0.403609,0.7,sdk_broken_image_00,sdk_broken_image_02,Broken product image: 404 on headphones.png,Missing asset: headphones.png returns HTTP 404 from CDN,product,product
bm25_baseline,pair_1188,false_negative,0.159036,0.7,syn_password_reveal_crash_02,syn_password_reveal_crash_03,TypeError in password visibility toggle when input is untouched,Eye icon on password field crashes the form when empty,js_error,js_error
bm25_baseline,pair_0939,false_negative,0.334849,0.7,syn_clipboard_paste_crash_05,syn_clipboard_paste_crash_08,pasteing from word into name feild crashes the page,Crash when paste text from document to input,js_error,js_error
bm25_baseline,pair_2194,false_negative,0.570288,0.7,sdk_heavy_canvas_04,sdk_heavy_canvas_09,Upload handler eats 256MB for image processing,8000x8000 canvas — 256MB allocation,upload,upload
bm25_baseline,pair_0643,false_negative,0.417734,0.7,syn_react_key_warning_01,syn_react_key_warning_02,All todo items re-render when adding new item,Missing key prop causes full list re-render,react_specific,react_specific
bm25_baseline,pair_0812,false_negative,0.147568,0.7,syn_stale_cache_08,syn_stale_cache_09,"Service worker: skipWaiting not called, cache persists",Users see stale dashboard data after new deployment,state_management,state_management
bm25_baseline,pair_2193,false_negative,0.568616,0.7,sdk_heavy_canvas_04,sdk_heavy_canvas_08,Upload handler eats 256MB for image processing,"Upload create very big canvas, use too much memory for image",upload,upload
bm25_baseline,pair_2124,false_negative,0.476762,0.7,sdk_dom_explosion_01,sdk_dom_explosion_02,Gallery inserts 5000 DOM nodes causing layout thrashing,Synchronous insertion of 5000 nodes: forced reflow and render jank,gallery,gallery
bm25_baseline,pair_0201,false_negative,0.24673,0.7,syn_file_upload_crash_01,syn_file_upload_crash_06,Large file upload kills the browser tab,Out of memory error in file upload callback,js_error,js_error
bm25_baseline,pair_0259,false_negative,0.129615,0.7,syn_search_empty_state_03,syn_search_empty_state_06,Visual glitch: search results disappear and reappear,Race condition in search results rendering,state_management,state_management
bm25_baseline,pair_1444,false_negative,0.400278,0.7,sdk_slow_page_00,sdk_slow_page_05,Slow page load: Orders took 4.0s,"orders page takes forver to load, spinner just sits there",orders,orders
bm25_baseline,pair_0369,false_negative,0.448437,0.7,syn_websocket_reconnect_00,syn_websocket_reconnect_04,Real-time notifications stop working after network reconnect,otfications stop after losing internet briefly,network_error,network_error
bm25_baseline,pair_0086,false_negative,0.48778,0.7,syn_login_csrf_04,syn_login_csrf_08,CSRF validation fails on stale logiin page,403 Forbidden: login form needs page reload after timeout,network_error,network_error
bm25_baseline,pair_0081,false_negative,0.216121,0.7,syn_login_csrf_03,syn_login_csrf_08,Can't log in after leaving tab open,403 Forbidden: login form needs page reload after timeout,network_error,network_error
bm25_baseline,pair_2210,false_negative,0.567487,0.7,sdk_storage_quota_00,sdk_storage_quota_06,localStorage quota exceeded: QuotaExceededError,App fails to save preferences — shows no error to user,cache,cache
bm25_baseline,pair_0451,false_negative,0.282735,0.7,syn_form_validation_race_06,syn_form_validation_race_08,Submit button lacks debounce — allows duplicate requests,Client validation race: form sent before checks complete,state_management,state_management
bm25_baseline,pair_0844,false_negative,0.395314,0.7,syn_a11y_focus_trap_04,syn_a11y_focus_trap_07,Missing focus trpa in settings dialog,Accessibility: focus escapes dialog boundary,css_ui,css_ui
bm25_baseline,pair_2195,false_negative,0.378301,0.7,sdk_heavy_canvas_05,sdk_heavy_canvas_06,"image upload uses way too much memory, 256mb for one image",Browser slows down significantly after uploading an image,upload,upload
bm25_baseline,pair_0682,false_negative,0.540761,0.7,syn_oauth_redirect_loop_00,syn_oauth_redirect_loop_04,Infinite redirect loop after OAuth login with Google,Google ath: amSeSite cookie bblocs session creatoin,network_error,network_error
bm25_baseline,pair_2344,false_negative,0.473784,0.7,sdk_layout_shift_00,sdk_layout_shift_05,Layout shift: late-loading banner pushes content down,"page jumps when a baner loads late, pushes evrything down",modal,modal
bm25_baseline,pair_0906,false_negative,0.386451,0.7,syn_clipboard_paste_crash_00,syn_clipboard_paste_crash_05,App crashes when pasting rich text into plain text field,pasteing from word into name feild crashes the page,js_error,js_error
bm25_baseline,pair_1678,false_negative,0.64288,0.7,sdk_stack_overflow_01,sdk_stack_overflow_06,Infinite recursion in render cycle causes Maximum call stack exceeded,Application crashes with 'Maximum call stack' error,feed,feed
bm25_baseline,pair_1833,false_negative,0.614775,0.7,sdk_invalid_date_04,sdk_invalid_date_08,Bad date input kills the page,"Date field no check input, crash when date is wrong format",datepicker,datepicker
bm25_baseline,pair_1263,false_negative,0.516958,0.7,syn_chart_resize_overflow_00,syn_chart_resize_overflow_04,Dashboard chart overflows container on window resize,Dashboard chrat overflows on resize,css_ui,css_ui
bm25_baseline,pair_0186,false_negative,0.237062,0.7,syn_dark_mode_flash_07,syn_dark_mode_flash_09,White background blink on dark mode transitions,Light theme bleeds through during page changes,css_ui,css_ui
bm25_baseline,pair_1391,false_negative,0.20412,0.7,sdk_checkout_crash_06,sdk_checkout_crash_09,Unable to complete purchase — payment form crashes on submit,Checkout payment crash on submit,checkout,checkout
bm25_baseline,pair_1099,false_negative,0.464387,0.7,syn_pdf_export_blank_02,syn_pdf_export_blank_04,html2canvas viewport limitation causes blank pages in PDF export,Long reports export as ostly blank PDFs,js_error,js_error
bm25_baseline,pair_0223,false_negative,0.188443,0.7,syn_file_upload_crash_05,syn_file_upload_crash_06,"cant uploa big files, page freezez",Out of memory error in file upload callback,js_error,js_error
bm25_baseline,pair_1067,false_negative,0.158933,0.7,syn_geolocation_timeout_04,syn_geolocation_timeout_06,Loccattion not working on store indre,Users in non-NYC locations see incorrect store results,network_error,network_error
bm25_baseline,pair_1632,false_negative,0.448685,0.7,sdk_json_parse_crash_01,sdk_json_parse_crash_05,SyntaxError when parsing API response — malformed JSON body,setings page crashs becuse of bad json from the api,api,api
bm25_baseline,pair_1741,false_negative,0.405575,0.7,sdk_null_dom_04,sdk_null_dom_06,Null reference crash on profile page,Profile section crashes when avatar container is not rendered,profile,profile
bm25_baseline,pair_1603,false_negative,0.250667,0.7,sdk_rage_clicks_03,sdk_rage_clicks_08,Submit button does nothing no matter how many times you click,"Button for submit order not work, I click many time nothing happen",orders,orders
bm25_baseline,pair_1684,false_negative,0.624352,0.7,sdk_stack_overflow_02,sdk_stack_overflow_05,RangeError: Maximum call stack size from recursive component update,"page freezes and crashes, console says maximm call stack exeeded",feed,feed
bm25_baseline,pair_1071,false_negative,0.175475,0.7,syn_geolocation_timeout_05,syn_geolocation_timeout_06,store locater map allways shows new york not y location,Users in non-NYC locations see incorrect store results,network_error,network_error
bm25_baseline,pair_1323,false_negative,0.361029,0.7,syn_service_worker_stale_02,syn_service_worker_stale_04,Stale service worker cache: no versioning or cache-busting strategy,Service wokrer caching tooo agggressively after deploy,state_management,state_management
bm25_baseline,pair_2303,false_negative,0.681272,0.7,sdk_zindex_conflict_00,sdk_zindex_conflict_09,Z-index bug: dropdown menu hidden behind header,Z-index: dropdown behind nav,table,table
bm25_baseline,pair_1675,false_negative,0.635014,0.7,sdk_stack_overflow_01,sdk_stack_overflow_03,Infinite recursion in render cycle causes Maximum call stack exceeded,Page crashes — infinite loop in component rendering,feed,feed
bm25_baseline,pair_0881,false_negative,0.182029,0.7,syn_useeffect_loop_03,syn_useeffect_loop_04,Browser hangs on profile edit — React render loop,setState in useEffect with object dep = infinite loop,react_specific,react_specific
bm25_baseline,pair_2078,false_negative,0.43536,0.7,sdk_long_task_00,sdk_long_task_09,Main thread blocked for 3.0s,3s main thread block — UI frozen,feed,feed
bm25_baseline,pair_1097,false_negative,0.24944,0.7,syn_pdf_export_blank_01,syn_pdf_export_blank_09,Exported PDF has blank pages after page 2,PDF blank after page 2,js_error,js_error
bm25_baseline,pair_0118,false_negative,0.183395,0.7,syn_infinite_scroll_memory_02,syn_infinite_scroll_memory_06,Memory consumption grows unbounded in feed view,Detached DOM nodes accumulate in infinite scroll list,performance,performance
bm25_baseline,pair_1687,false_negative,0.681025,0.7,sdk_stack_overflow_02,sdk_stack_overflow_08,RangeError: Maximum call stack size from recursive component update,"Component render loop cause stack overflow, page crash",feed,feed
bm25_baseline,pair_2461,false_negative,0.599616,0.7,sdk_listener_leak_04,sdk_listener_leak_06,100 scroll listeners piled up — performance tanking,Page performance degrades over time during normal use,list,list
bm25_baseline,pair_2003,false_negative,0.317175,0.7,sdk_rate_limit_429_02,sdk_rate_limit_429_09,High-frequency request pattern causes API instability,Rapid API requests — mixed failures,api,api
bm25_baseline,pair_0524,false_negative,0.107761,0.7,syn_ssr_hydration_mismatch_02,syn_ssr_hydration_mismatch_09,SSR hydration fails on product prices,Price format mismatch between server and client rendering,react_specific,react_specific
bm25_baseline,pair_1630,false_negative,0.587928,0.7,sdk_json_parse_crash_01,sdk_json_parse_crash_03,SyntaxError when parsing API response — malformed JSON body,Settings page breaks — bad JSON from API,api,api
bm25_baseline,pair_1423,false_negative,0.460588,0.7,sdk_api_500_03,sdk_api_500_08,Products page is blank — API is broken,"Product page not show any item, API give error",product,product
bm25_baseline,pair_0465,false_negative,0.33401,0.7,syn_image_lazy_load_01,syn_image_lazy_load_02,Product images stuck as grey placeholders on fast scroll,Lazy-loaded images never appear after rapid scrolling,performance,performance
bm25_baseline,pair_1903,false_negative,0.335646,0.7,sdk_network_timeout_01,sdk_network_timeout_06,API request aborted after timeout — AbortController cancellation,Unable to complete action — request timed out,api,api
bm25_baseline,pair_0474,false_negative,0.26904,0.7,syn_image_lazy_load_02,syn_image_lazy_load_04,Lazy-loaded images never appear after rapid scrolling,InersectionObserver misses images during fast scroll,performance,performance
bm25_baseline,pair_1013,false_negative,0.445287,0.7,syn_table_sort_nan_02,syn_table_sort_nan_07,parseFloat fails on formatted currency in table sort,Sort comparator doesn't strip currency formatting before numeric parse,js_error,js_error
bm25_baseline,pair_1831,false_negative,0.491891,0.7,sdk_invalid_date_04,sdk_invalid_date_06,Bad date input kills the page,Date field accepts invalid input and crashes on processing,datepicker,datepicker
bm25_baseline,pair_1718,false_negative,0.539571,0.7,sdk_null_dom_00,sdk_null_dom_09,Null DOM reference: Cannot set properties of null (setting 'textContent'),Null DOM ref on profile page,profile,profile
bm25_baseline,pair_1176,false_negative,0.311381,0.7,syn_password_reveal_crash_00,syn_password_reveal_crash_06,Toggle password visibility crashes when password field is empty,Login form: password visibility toggle fails on null input value,js_error,js_error
bm25_baseline,pair_0460,false_negative,0.370962,0.7,syn_image_lazy_load_00,syn_image_lazy_load_05,Images fail to load when scrolling quickly in product gallery,images dont load when sscrolling fast in prouct page,performance,performance
bm25_baseline,pair_1210,false_negative,0.24625,0.7,syn_password_reveal_crash_06,syn_password_reveal_crash_07,Login form: password visibility toggle fails on null input value,Null reference in togglePasswordVisibility: input.value is null,js_error,js_error
bm25_baseline,pair_2448,false_negative,0.669772,0.7,sdk_listener_leak_02,sdk_listener_leak_04,Event listener memory leak: scroll handlers not removed on unmount,100 scroll listeners piled up — performance tanking,list,list
