pair_id,report_a_id,report_b_id,label,pair_type
pair_1415,sdk_api_500_02,sdk_api_500_06,duplicate,D2
pair_0471,syn_image_lazy_load_01,syn_image_lazy_load_08,duplicate,D2
pair_4175,syn_websocket_reconnect_02,sdk_form_crash_08,not_duplicate,D4
pair_0670,syn_react_key_warning_05,syn_react_key_warning_07,duplicate,D2
pair_0141,syn_infinite_scroll_memory_07,syn_infinite_scroll_memory_09,duplicate,D2
pair_0713,syn_oauth_redirect_loop_04,syn_oauth_redirect_loop_09,duplicate,D2
pair_4021,syn_stale_cache_02,syn_infinite_scroll_memory_01,not_duplicate,D4
pair_0260,syn_search_empty_state_03,syn_search_empty_state_07,duplicate,D2
pair_0080,syn_login_csrf_03,syn_login_csrf_07,duplicate,D2
pair_3983,syn_password_reveal_crash_01,gh_3848370593,not_duplicate,D4
pair_2412,sdk_unhandled_promise_03,sdk_unhandled_promise_07,duplicate,D2
pair_3605,syn_search_empty_state_07,sdk_rage_clicks_01,not_duplicate,D4
pair_0206,syn_file_upload_crash_02,syn_file_upload_crash_04,duplicate,D2
pair_3684,sdk_storage_quota_00,sdk_rage_clicks_09,not_duplicate,D4
pair_2242,sdk_storage_quota_05,sdk_storage_quota_08,duplicate,D2
pair_4099,gh_4117107989,sdk_network_timeout_05,not_duplicate,D4
pair_1670,sdk_stack_overflow_00,sdk_stack_overflow_06,duplicate,D2
pair_3847,syn_a11y_focus_trap_09,syn_form_validation_race_09,not_duplicate,D4
pair_3502,gh_3874808716,sdk_websocket_fail_09,not_duplicate,D4
pair_3390,syn_service_worker_stale_00,sdk_api_500_01,not_duplicate,D4
pair_0726,syn_animation_jank_00,syn_animation_jank_03,duplicate,D2
pair_2876,syn_date_picker_timezone_06,syn_clipboard_paste_crash_08,not_duplicate,D3
pair_2665,syn_login_csrf_03,syn_oauth_redirect_loop_07,not_duplicate,D3
pair_2232,sdk_storage_quota_03,sdk_storage_quota_07,duplicate,D2
pair_2230,sdk_storage_quota_03,sdk_storage_quota_05,duplicate,D2
pair_0668,syn_react_key_warning_04,syn_react_key_warning_09,duplicate,D2
pair_3147,sdk_listener_leak_06,sdk_unauthorized_401_02,not_duplicate,D4
pair_0456,syn_image_lazy_load_00,syn_image_lazy_load_01,duplicate,D2
pair_3563,syn_file_upload_crash_06,sdk_rage_clicks_06,not_duplicate,D4
pair_1363,sdk_checkout_crash_01,sdk_checkout_crash_06,duplicate,D2
pair_0874,syn_useeffect_loop_02,syn_useeffect_loop_03,duplicate,D2
pair_4407,syn_react_key_warning_05,syn_cors_preflight_07,not_duplicate,D4
pair_3531,sdk_heavy_canvas_07,sdk_checkout_crash_00,not_duplicate,D4
pair_0017,syn_checkout_coupon_01,syn_checkout_coupon_02,duplicate,D2
pair_4439,syn_cors_preflight_01,syn_video_autoplay_blocked_03,not_duplicate,D4
pair_1387,sdk_checkout_crash_05,sdk_checkout_crash_08,duplicate,D2
pair_3043,syn_websocket_reconnect_00,syn_geolocation_timeout_04,not_duplicate,D3
pair_2090,sdk_long_task_02,sdk_long_task_06,duplicate,D2
pair_1619,sdk_rage_clicks_08,sdk_rage_clicks_09,duplicate,D2
pair_3973,sdk_api_500_05,gh_4066590605,not_duplicate,D4
pair_4417,syn_a11y_focus_trap_09,syn_animation_jank_08,not_duplicate,D4
pair_0885,syn_useeffect_loop_03,syn_useeffect_loop_08,duplicate,D2
pair_1080,syn_geolocation_timeout_08,syn_geolocation_timeout_09,duplicate,D2
pair_0929,syn_clipboard_paste_crash_03,syn_clipboard_paste_crash_07,duplicate,D2
pair_1846,sdk_cors_error_00,sdk_cors_error_02,duplicate,D2
pair_1178,syn_password_reveal_crash_00,syn_password_reveal_crash_08,duplicate,D2
pair_0372,syn_websocket_reconnect_00,syn_websocket_reconnect_07,duplicate,D2
pair_4090,sdk_network_timeout_05,gh_2216662389,not_duplicate,D4
pair_0676,syn_react_key_warning_07,syn_react_key_warning_08,duplicate,D2
pair_0311,syn_modal_scroll_lock_04,syn_modal_scroll_lock_09,duplicate,D2
pair_3280,syn_dropdown_z_index_09,gh_4062064165,not_duplicate,D4
pair_3295,gh_3821452975,sdk_array_bounds_03,not_duplicate,D4
pair_4082,gh_2892686756,sdk_array_bounds_04,not_duplicate,D4
pair_0882,syn_useeffect_loop_03,syn_useeffect_loop_05,duplicate,D2
pair_3841,gh_3847273519,syn_websocket_reconnect_03,not_duplicate,D4
pair_3936,syn_infinite_scroll_memory_06,syn_date_picker_timezone_09,not_duplicate,D4
pair_1728,sdk_null_dom_02,sdk_null_dom_04,duplicate,D2
pair_1446,sdk_slow_page_00,sdk_slow_page_07,duplicate,D2
pair_1609,sdk_rage_clicks_04,sdk_rage_clicks_09,duplicate,D2
pair_2457,sdk_listener_leak_03,sdk_listener_leak_07,duplicate,D2
pair_1051,syn_geolocation_timeout_01,syn_geolocation_timeout_08,duplicate,D2
pair_2987,syn_login_csrf_02,syn_websocket_reconnect_04,not_duplicate,D3
pair_1507,sdk_form_crash_02,sdk_form_crash_08,duplicate,D2
pair_0230,syn_file_upload_crash_07,syn_file_upload_crash_08,duplicate,D2
pair_3433,syn_password_reveal_crash_06,gh_3939686094,not_duplicate,D4
pair_0188,syn_file_upload_crash_00,syn_file_upload_crash_01,duplicate,D2
pair_2923,syn_image_lazy_load_04,syn_animation_jank_03,not_duplicate,D3
pair_0154,syn_dark_mode_flash_01,syn_dark_mode_flash_04,duplicate,D2
pair_4209,syn_file_upload_crash_06,syn_chart_resize_overflow_06,not_duplicate,D4
pair_3286,sdk_rage_clicks_06,gh_1934753530,not_duplicate,D4
pair_2578,sdk_api_500_03,sdk_broken_image_09,not_duplicate,D3
pair_3381,gh_3906037651,syn_chart_resize_overflow_06,not_duplicate,D4
pair_2735,syn_login_csrf_01,syn_cors_preflight_08,not_duplicate,D3
pair_4139,syn_oauth_redirect_loop_01,sdk_json_parse_crash_05,not_duplicate,D4
pair_3391,gh_1314696445,sdk_unhandled_promise_02,not_duplicate,D4
pair_4170,syn_service_worker_stale_03,syn_login_csrf_05,not_duplicate,D4
pair_2678,gh_4197186884,gh_4119317089,not_duplicate,D3
pair_0065,syn_login_csrf_01,syn_login_csrf_05,duplicate,D2
pair_0895,syn_useeffect_loop_05,syn_useeffect_loop_09,duplicate,D2
pair_1158,syn_drag_drop_ghost_04,syn_drag_drop_ghost_07,duplicate,D2
pair_0033,syn_checkout_coupon_03,syn_checkout_coupon_05,duplicate,D2
pair_3777,sdk_json_parse_crash_07,sdk_api_500_01,not_duplicate,D4
pair_1049,syn_geolocation_timeout_01,syn_geolocation_timeout_06,duplicate,D2
pair_0123,syn_infinite_scroll_memory_03,syn_infinite_scroll_memory_05,duplicate,D2
pair_3473,syn_websocket_reconnect_03,syn_table_sort_nan_09,not_duplicate,D4
pair_3953,syn_stale_cache_03,gh_3841764885,not_duplicate,D4
pair_1996,sdk_rate_limit_429_01,sdk_rate_limit_429_09,duplicate,D2
pair_1455,sdk_slow_page_01,sdk_slow_page_08,duplicate,D2
pair_1408,sdk_api_500_01,sdk_api_500_06,duplicate,D2
pair_4409,syn_chart_resize_overflow_07,syn_animation_jank_06,not_duplicate,D4
pair_3759,syn_a11y_focus_trap_03,gh_3301463020,not_duplicate,D4
pair_1626,sdk_json_parse_crash_00,sdk_json_parse_crash_07,duplicate,D2
pair_3179,sdk_stale_closure_09,syn_dropdown_z_index_09,not_duplicate,D4
pair_2881,syn_stale_cache_08,syn_service_worker_stale_07,not_duplicate,D3
pair_2085,sdk_long_task_01,sdk_long_task_08,duplicate,D2
pair_3622,syn_geolocation_timeout_00,sdk_dom_explosion_05,not_duplicate,D4
pair_3598,syn_modal_scroll_lock_05,syn_date_picker_timezone_04,not_duplicate,D4
pair_3023,syn_file_upload_crash_05,syn_date_picker_timezone_02,not_duplicate,D3
pair_2823,syn_date_picker_timezone_08,syn_password_reveal_crash_03,not_duplicate,D3
pair_0741,syn_animation_jank_02,syn_animation_jank_03,duplicate,D2
pair_2924,gh_3854656516,gh_3848370593,not_duplicate,D3
pair_1563,sdk_broken_image_04,sdk_broken_image_08,duplicate,D2
pair_3099,gh_4066560187,syn_password_reveal_crash_07,not_duplicate,D4
pair_0657,syn_react_key_warning_02,syn_react_key_warning_09,duplicate,D2
pair_0377,syn_websocket_reconnect_01,syn_websocket_reconnect_04,duplicate,D2
pair_3902,syn_video_autoplay_blocked_02,sdk_websocket_fail_07,not_duplicate,D4
pair_0913,syn_clipboard_paste_crash_01,syn_clipboard_paste_crash_04,duplicate,D2
pair_3937,sdk_unauthorized_401_09,syn_notification_permission_03,not_duplicate,D4
pair_3382,syn_table_sort_nan_00,gh_3051783603,not_duplicate,D4
pair_3114,sdk_layout_shift_04,syn_checkout_coupon_04,not_duplicate,D4
pair_0287,syn_modal_scroll_lock_01,syn_modal_scroll_lock_03,duplicate,D2
pair_0044,syn_checkout_coupon_05,syn_checkout_coupon_07,duplicate,D2
pair_1698,sdk_stack_overflow_04,sdk_stack_overflow_08,duplicate,D2
pair_1087,syn_pdf_export_blank_00,syn_pdf_export_blank_07,duplicate,D2
pair_2725,sdk_slow_page_08,sdk_rage_clicks_01,not_duplicate,D3
pair_0533,syn_ssr_hydration_mismatch_04,syn_ssr_hydration_mismatch_07,duplicate,D2
pair_1119,syn_pdf_export_blank_05,syn_pdf_export_blank_09,duplicate,D2
pair_1172,syn_password_reveal_crash_00,syn_password_reveal_crash_02,duplicate,D2
pair_2273,sdk_stale_closure_02,sdk_stale_closure_09,duplicate,D2
pair_3459,syn_oauth_redirect_loop_00,gh_3857816715,not_duplicate,D4
pair_3819,syn_video_autoplay_blocked_06,syn_dark_mode_flash_00,not_duplicate,D4
pair_0180,syn_dark_mode_flash_05,syn_dark_mode_flash_08,duplicate,D2
pair_1150,syn_drag_drop_ghost_03,syn_drag_drop_ghost_04,duplicate,D2
pair_1836,sdk_invalid_date_05,sdk_invalid_date_07,duplicate,D2
pair_2369,sdk_layout_shift_03,sdk_layout_shift_09,duplicate,D2
pair_4462,gh_3301463020,sdk_json_parse_crash_00,not_duplicate,D4
pair_2307,sdk_zindex_conflict_01,sdk_zindex_conflict_05,duplicate,D2
pair_0308,syn_modal_scroll_lock_04,syn_modal_scroll_lock_06,duplicate,D2
pair_2016,sdk_rate_limit_429_05,sdk_rate_limit_429_07,duplicate,D2
pair_3003,gh_4062064165,gh_3874808716,not_duplicate,D3
pair_3444,syn_image_lazy_load_00,gh_4017202228,not_duplicate,D4
pair_2084,sdk_long_task_01,sdk_long_task_07,duplicate,D2
pair_2914,gh_3301463020,gh_2175833638,not_duplicate,D3
pair_3548,gh_4094612275,syn_date_picker_timezone_05,not_duplicate,D4
pair_1815,sdk_invalid_date_01,sdk_invalid_date_08,duplicate,D2
pair_0582,syn_cors_preflight_05,syn_cors_preflight_07,duplicate,D2
pair_0897,syn_useeffect_loop_06,syn_useeffect_loop_08,duplicate,D2
pair_1989,sdk_rate_limit_429_01,sdk_rate_limit_429_02,duplicate,D2
pair_1597,sdk_rage_clicks_02,sdk_rage_clicks_08,duplicate,D2
pair_2588,gh_4008862084,gh_3873422588,not_duplicate,D3
pair_3349,sdk_layout_shift_09,syn_oauth_redirect_loop_08,not_duplicate,D4
pair_1309,syn_service_worker_stale_00,syn_service_worker_stale_05,duplicate,D2
pair_3891,syn_infinite_scroll_memory_00,syn_websocket_reconnect_05,not_duplicate,D4
pair_0207,syn_file_upload_crash_02,syn_file_upload_crash_05,duplicate,D2
pair_0121,syn_infinite_scroll_memory_02,syn_infinite_scroll_memory_09,duplicate,D2
pair_1963,sdk_unauthorized_401_03,sdk_unauthorized_401_08,duplicate,D2
pair_3181,syn_useeffect_loop_01,sdk_heavy_canvas_06,not_duplicate,D4
pair_3585,syn_oauth_redirect_loop_08,syn_ssr_hydration_mismatch_02,not_duplicate,D4
pair_3843,gh_4017202228,sdk_long_task_01,not_duplicate,D4
pair_1865,sdk_cors_error_02,sdk_cors_error_06,duplicate,D2
pair_2548,sdk_json_parse_crash_03,sdk_rate_limit_429_04,not_duplicate,D3
pair_3584,sdk_json_parse_crash_01,syn_modal_scroll_lock_08,not_duplicate,D4
pair_2816,sdk_network_timeout_04,sdk_rate_limit_429_07,not_duplicate,D3
pair_0094,syn_login_csrf_06,syn_login_csrf_09,duplicate,D2
pair_3057,syn_dark_mode_flash_07,syn_drag_drop_ghost_01,not_duplicate,D3
pair_1214,syn_password_reveal_crash_07,syn_password_reveal_crash_09,duplicate,D2
pair_4380,sdk_slow_page_04,syn_react_key_warning_07,not_duplicate,D4
pair_1449,sdk_slow_page_01,sdk_slow_page_02,duplicate,D2
pair_0328,syn_date_picker_timezone_00,syn_date_picker_timezone_07,duplicate,D2
pair_2220,sdk_storage_quota_01,sdk_storage_quota_08,duplicate,D2
pair_0152,syn_dark_mode_flash_01,syn_dark_mode_flash_02,duplicate,D2
pair_2371,sdk_layout_shift_04,sdk_layout_shift_06,duplicate,D2
pair_4307,syn_image_lazy_load_04,sdk_api_500_01,not_duplicate,D4
pair_1498,sdk_form_crash_01,sdk_form_crash_06,duplicate,D2
pair_1944,sdk_unauthorized_401_01,sdk_unauthorized_401_02,duplicate,D2
pair_1264,syn_chart_resize_overflow_00,syn_chart_resize_overflow_05,duplicate,D2
pair_2979,syn_file_upload_crash_01,syn_pdf_export_blank_00,not_duplicate,D3
pair_2737,gh_4117107989,gh_3906005988,not_duplicate,D3
pair_2555,gh_2373663596,gh_1994800778,not_duplicate,D3
pair_3448,syn_login_csrf_03,syn_pdf_export_blank_06,not_duplicate,D4
pair_0667,syn_react_key_warning_04,syn_react_key_warning_08,duplicate,D2
pair_0783,syn_stale_cache_01,syn_stale_cache_08,duplicate,D2
pair_2483,sdk_array_bounds_08,sdk_listener_leak_06,not_duplicate,D3
pair_0659,syn_react_key_warning_03,syn_react_key_warning_05,duplicate,D2
pair_4143,syn_checkout_coupon_02,syn_chart_resize_overflow_06,not_duplicate,D4
pair_0764,syn_animation_jank_06,syn_animation_jank_08,duplicate,D2
pair_2856,sdk_stack_overflow_09,sdk_long_task_02,not_duplicate,D3
pair_3105,syn_cors_preflight_09,sdk_array_bounds_08,not_duplicate,D4
pair_2771,syn_search_empty_state_06,syn_service_worker_stale_09,not_duplicate,D3
pair_3477,sdk_storage_quota_07,gh_3898634029,not_duplicate,D4
pair_4123,syn_stale_cache_05,syn_image_lazy_load_08,not_duplicate,D4
pair_0039,syn_checkout_coupon_04,syn_checkout_coupon_06,duplicate,D2
pair_2524,syn_modal_scroll_lock_09,syn_dropdown_z_index_04,not_duplicate,D3
pair_0935,syn_clipboard_paste_crash_04,syn_clipboard_paste_crash_08,duplicate,D2
pair_4176,sdk_rate_limit_429_03,syn_pdf_export_blank_02,not_duplicate,D4
pair_2317,sdk_zindex_conflict_02,sdk_zindex_conflict_08,duplicate,D2
pair_3588,gh_2272543195,sdk_stack_overflow_02,not_duplicate,D4
pair_2293,sdk_stale_closure_07,sdk_stale_closure_09,duplicate,D2
pair_4064,syn_video_autoplay_blocked_00,sdk_stale_closure_03,not_duplicate,D4
pair_4142,gh_4079935644,sdk_zindex_conflict_07,not_duplicate,D4
pair_0011,syn_checkout_coupon_00,syn_checkout_coupon_04,duplicate,D2
pair_2347,sdk_layout_shift_00,sdk_layout_shift_08,duplicate,D2
pair_0805,syn_stale_cache_05,syn_stale_cache_08,duplicate,D2
pair_2946,gh_3939686094,gh_3873422588,not_duplicate,D3
pair_0871,syn_useeffect_loop_01,syn_useeffect_loop_07,duplicate,D2
pair_4229,sdk_form_crash_03,syn_modal_scroll_lock_00,not_duplicate,D4
pair_0921,syn_clipboard_paste_crash_02,syn_clipboard_paste_crash_05,duplicate,D2
pair_4359,syn_service_worker_stale_00,syn_useeffect_loop_01,not_duplicate,D4
pair_2440,sdk_listener_leak_01,sdk_listener_leak_03,duplicate,D2
pair_3110,sdk_zindex_conflict_08,syn_checkout_coupon_06,not_duplicate,D4
pair_2441,sdk_listener_leak_01,sdk_listener_leak_04,duplicate,D2
pair_0296,syn_modal_scroll_lock_02,syn_modal_scroll_lock_05,duplicate,D2
pair_1702,sdk_stack_overflow_05,sdk_stack_overflow_08,duplicate,D2
pair_2955,gh_3335569740,gh_2516903932,not_duplicate,D3
pair_1764,sdk_array_bounds_01,sdk_array_bounds_02,duplicate,D2
pair_0538,syn_ssr_hydration_mismatch_05,syn_ssr_hydration_mismatch_08,duplicate,D2
pair_3294,syn_date_picker_timezone_01,gh_4233761447,not_duplicate,D4
pair_3074,sdk_cors_error_05,sdk_network_timeout_09,not_duplicate,D3
pair_0853,syn_a11y_focus_trap_06,syn_a11y_focus_trap_09,duplicate,D2
pair_2030,sdk_websocket_fail_00,sdk_websocket_fail_06,duplicate,D2
pair_1338,syn_service_worker_stale_04,syn_service_worker_stale_08,duplicate,D2
pair_3261,syn_animation_jank_01,gh_1572705692,not_duplicate,D4
pair_3337,sdk_checkout_crash_05,syn_login_csrf_03,not_duplicate,D4
pair_2299,sdk_zindex_conflict_00,sdk_zindex_conflict_05,duplicate,D2
pair_4471,syn_chart_resize_overflow_00,syn_file_upload_crash_08,not_duplicate,D4
pair_1356,sdk_checkout_crash_00,sdk_checkout_crash_07,duplicate,D2
pair_4085,syn_date_picker_timezone_00,sdk_zindex_conflict_03,not_duplicate,D4
pair_2966,gh_4202563980,gh_3858326964,not_duplicate,D3
pair_0351,syn_date_picker_timezone_04,syn_date_picker_timezone_05,duplicate,D2
pair_3128,sdk_cors_error_07,syn_date_picker_timezone_05,not_duplicate,D4
pair_3073,syn_dark_mode_flash_03,syn_drag_drop_ghost_04,not_duplicate,D3
pair_2504,syn_search_empty_state_04,syn_stale_cache_04,not_duplicate,D3
pair_2647,gh_4066584146,gh_3873422588,not_duplicate,D3
pair_3485,sdk_long_task_03,gh_1931797351,not_duplicate,D4
pair_1376,sdk_checkout_crash_03,sdk_checkout_crash_06,duplicate,D2
pair_1169,syn_drag_drop_ghost_07,syn_drag_drop_ghost_09,duplicate,D2
pair_2635,gh_4197186884,gh_4066585260,not_duplicate,D3
pair_1866,sdk_cors_error_02,sdk_cors_error_07,duplicate,D2
pair_3903,gh_4233761447,syn_oauth_redirect_loop_04,not_duplicate,D4
pair_1402,sdk_api_500_00,sdk_api_500_08,duplicate,D2
pair_3192,syn_video_autoplay_blocked_08,sdk_unauthorized_401_08,not_duplicate,D4
pair_4196,gh_1934753530,sdk_storage_quota_04,not_duplicate,D4
pair_3846,sdk_rate_limit_429_00,syn_a11y_focus_trap_09,not_duplicate,D4
pair_0655,syn_react_key_warning_02,syn_react_key_warning_07,duplicate,D2
pair_0625,syn_dropdown_z_index_05,syn_dropdown_z_index_07,duplicate,D2
pair_1027,syn_table_sort_nan_05,syn_table_sort_nan_06,duplicate,D2
pair_0629,syn_dropdown_z_index_06,syn_dropdown_z_index_08,duplicate,D2
pair_0436,syn_form_validation_race_03,syn_form_validation_race_05,duplicate,D2
pair_3483,sdk_heavy_canvas_05,syn_modal_scroll_lock_00,not_duplicate,D4
pair_4024,sdk_checkout_crash_09,sdk_cors_error_03,not_duplicate,D4
pair_3051,syn_react_key_warning_03,syn_useeffect_loop_02,not_duplicate,D3
pair_2227,sdk_storage_quota_02,sdk_storage_quota_08,duplicate,D2
pair_4325,sdk_slow_page_09,sdk_unauthorized_401_07,not_duplicate,D4
pair_3118,syn_infinite_scroll_memory_00,syn_ssr_hydration_mismatch_00,not_duplicate,D4
pair_2170,sdk_heavy_canvas_01,sdk_heavy_canvas_03,duplicate,D2
pair_3357,syn_cors_preflight_09,gh_3855109986,not_duplicate,D4
pair_4391,sdk_api_500_02,syn_table_sort_nan_05,not_duplicate,D4
pair_0193,syn_file_upload_crash_00,syn_file_upload_crash_06,duplicate,D2
pair_3067,syn_date_picker_timezone_04,syn_table_sort_nan_01,not_duplicate,D3
pair_1688,sdk_stack_overflow_02,sdk_stack_overflow_09,duplicate,D2
pair_4178,sdk_form_crash_05,syn_search_empty_state_03,not_duplicate,D4
pair_0134,syn_infinite_scroll_memory_05,syn_infinite_scroll_memory_07,duplicate,D2
pair_0366,syn_websocket_reconnect_00,syn_websocket_reconnect_01,duplicate,D2
pair_0334,syn_date_picker_timezone_01,syn_date_picker_timezone_06,duplicate,D2
pair_1015,syn_table_sort_nan_02,syn_table_sort_nan_09,duplicate,D2
pair_2996,syn_date_picker_timezone_04,syn_password_reveal_crash_04,not_duplicate,D3
pair_2636,syn_dark_mode_flash_05,syn_a11y_focus_trap_08,not_duplicate,D3
pair_2370,sdk_layout_shift_04,sdk_layout_shift_05,duplicate,D2
pair_2402,sdk_unhandled_promise_02,sdk_unhandled_promise_03,duplicate,D2
pair_2073,sdk_long_task_00,sdk_long_task_04,duplicate,D2
pair_0373,syn_websocket_reconnect_00,syn_websocket_reconnect_08,duplicate,D2
pair_3791,syn_service_worker_stale_04,syn_clipboard_paste_crash_00,not_duplicate,D4
pair_3558,sdk_zindex_conflict_08,sdk_heavy_canvas_08,not_duplicate,D4
pair_2166,sdk_heavy_canvas_00,sdk_heavy_canvas_07,duplicate,D2
pair_0632,syn_dropdown_z_index_07,syn_dropdown_z_index_09,duplicate,D2
pair_1874,sdk_cors_error_03,sdk_cors_error_09,duplicate,D2
pair_4472,syn_table_sort_nan_01,syn_infinite_scroll_memory_05,not_duplicate,D4
pair_1388,sdk_checkout_crash_05,sdk_checkout_crash_09,duplicate,D2
pair_2631,gh_4066590605,gh_3854696745,not_duplicate,D3
pair_2346,sdk_layout_shift_00,sdk_layout_shift_07,duplicate,D2
pair_3339,sdk_cors_error_02,sdk_invalid_date_05,not_duplicate,D4
pair_1089,syn_pdf_export_blank_00,syn_pdf_export_blank_09,duplicate,D2
pair_1735,sdk_null_dom_03,sdk_null_dom_05,duplicate,D2
pair_0613,syn_dropdown_z_index_03,syn_dropdown_z_index_04,duplicate,D2
pair_1321,syn_service_worker_stale_01,syn_service_worker_stale_09,duplicate,D2
pair_2186,sdk_heavy_canvas_03,sdk_heavy_canvas_06,duplicate,D2
pair_1053,syn_geolocation_timeout_02,syn_geolocation_timeout_03,duplicate,D2
pair_0989,syn_notification_permission_07,syn_notification_permission_08,duplicate,D2
pair_1038,syn_geolocation_timeout_00,syn_geolocation_timeout_03,duplicate,D2
pair_2029,sdk_websocket_fail_00,sdk_websocket_fail_05,duplicate,D2
pair_2390,sdk_unhandled_promise_00,sdk_unhandled_promise_06,duplicate,D2
pair_2364,sdk_layout_shift_03,sdk_layout_shift_04,duplicate,D2
pair_1008,syn_table_sort_nan_01,syn_table_sort_nan_09,duplicate,D2
pair_2604,syn_modal_scroll_lock_04,syn_a11y_focus_trap_08,not_duplicate,D3
pair_4265,sdk_stack_overflow_04,gh_2048336256,not_duplicate,D4
pair_3770,syn_pdf_export_blank_04,syn_video_autoplay_blocked_09,not_duplicate,D4
pair_4035,sdk_unhandled_promise_02,syn_search_empty_state_06,not_duplicate,D4
pair_2528,gh_1934753530,gh_1245923243,not_duplicate,D3
pair_4247,sdk_zindex_conflict_01,gh_4094612275,not_duplicate,D4
pair_1258,syn_video_autoplay_blocked_07,syn_video_autoplay_blocked_08,duplicate,D2
pair_2031,sdk_websocket_fail_00,sdk_websocket_fail_07,duplicate,D2
pair_4320,syn_ssr_hydration_mismatch_06,gh_4008862084,not_duplicate,D4
pair_4015,syn_login_csrf_03,syn_form_validation_race_04,not_duplicate,D4
pair_2672,gh_4066585260,gh_3986329515,not_duplicate,D3
pair_2201,sdk_heavy_canvas_06,sdk_heavy_canvas_09,duplicate,D2
pair_1474,sdk_slow_page_04,sdk_slow_page_09,duplicate,D2
pair_3040,syn_cors_preflight_08,syn_oauth_redirect_loop_09,not_duplicate,D3
pair_3216,sdk_stale_closure_03,sdk_form_crash_01,not_duplicate,D4
